quantityOrdered,priceEach,orderDate,requiredDate,shippedDate,orderStatus,orderComments,productName,category,productScale,productVendor,quantityInStock,buyPrice,MSRP,customerName,phone_customer,city_customer,country_customer,creditLimit,employeeEmail,jobTitle,city_office,phone_office,country_office,territory,employeeName,contactName,address_office,address_customer
48,52.66,2019-01-15,2019-01-25,2019-01-18,Shipped,,1971 Alpine Renault 1600s,Classic Cars,1:24,Welly Diecast Productions,7995,38.58,61.23,Auto Canal+ Petit,+33 1 47 55 65 55,Paris,France,95000,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Dominique Perrier,43 Rue Jouffroy Dabbans  75017,"25, rue Lauriston  75016"
22,80.84,2019-01-15,2019-01-25,2019-01-18,Shipped,,1961 Chevrolet Impala,Classic Cars,1:18,Classic Metal Creations,7869,32.33,80.84,Auto Canal+ Petit,+33 1 47 55 65 55,Paris,France,95000,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Dominique Perrier,43 Rue Jouffroy Dabbans  75017,"25, rue Lauriston  75016"
41,39.83,2019-01-15,2019-01-25,2019-01-18,Shipped,,1982 Ducati 996 R,Motorcycles,1:32,Gearbox Collectibles,9241,24.14,40.23,Auto Canal+ Petit,+33 1 47 55 65 55,Paris,France,95000,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Dominique Perrier,43 Rue Jouffroy Dabbans  75017,"25, rue Lauriston  75016"
37,94.91,2019-01-15,2019-01-25,2019-01-18,Shipped,,1974 Ducati 350 Mk3 Desmo,Motorcycles,1:32,Second Gear Diecast,3341,56.13,102.05,Auto Canal+ Petit,+33 1 47 55 65 55,Paris,France,95000,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Dominique Perrier,43 Rue Jouffroy Dabbans  75017,"25, rue Lauriston  75016"
40,70.78,2019-01-15,2019-01-25,2019-01-18,Shipped,,2002 Yamaha YZR M1,Motorcycles,1:50,Autoart Studio Design,600,34.17,81.36,Auto Canal+ Petit,+33 1 47 55 65 55,Paris,France,95000,lbondur@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Loui Bondur,Dominique Perrier,43 Rue Jouffroy Dabbans  75017,"25, rue Lauriston  75016"
39,99.82,2019-01-16,2019-01-24,2019-01-18,Shipped,,1968 Dodge Charger,Classic Cars,1:12,Welly Diecast Productions,9123,75.16,117.44,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
33,110.55,2019-01-16,2019-01-24,2019-01-18,Shipped,,1969 Dodge Charger,Classic Cars,1:12,Welly Diecast Productions,7323,58.73,115.16,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
29,117.48,2019-01-16,2019-01-24,2019-01-18,Shipped,,1993 Mazda RX-7,Classic Cars,1:18,Highway 66 Mini Classics,3975,83.51,141.54,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
38,105.77,2019-01-16,2019-01-24,2019-01-18,Shipped,,1965 Aston Martin DB5,Classic Cars,1:18,Classic Metal Creations,9042,65.96,124.44,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
20,64.68,2019-01-16,2019-01-24,2019-01-18,Shipped,,1948 Porsche 356-A Roadster,Classic Cars,1:18,Gearbox Collectibles,8826,53.9,77.0,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
41,133.72,2019-01-16,2019-01-24,2019-01-18,Shipped,,1995 Honda Civic,Classic Cars,1:18,Min Lin Diecast,9772,93.89,142.25,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
40,117.48,2019-01-16,2019-01-24,2019-01-18,Shipped,,1999 Indy 500 Monte Carlo SS,Classic Cars,1:18,Red Start Diecast,8164,56.76,132.0,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
40,155.79,2019-01-16,2019-01-24,2019-01-18,Shipped,,1992 Ferrari 360 Spider red,Classic Cars,1:18,Unimax Art Galleries,8347,77.9,169.34,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
45,115.85,2019-01-16,2019-01-24,2019-01-18,Shipped,,1948 Porsche Type 356 Roadster,Classic Cars,1:18,Gearbox Collectibles,8990,62.16,141.28,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
41,61.73,2019-01-16,2019-01-24,2019-01-18,Shipped,,1970 Chevy Chevelle SS 454,Classic Cars,1:24,Unimax Art Galleries,1005,49.24,73.49,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
45,43.27,2019-01-16,2019-01-24,2019-01-18,Shipped,,1966 Shelby Cobra 427 S/C,Classic Cars,1:24,Carousel DieCast Legends,8197,29.18,50.31,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
45,81.78,2019-01-16,2019-01-24,2019-01-18,Shipped,,1949 Jaguar XK 120,Classic Cars,1:24,Classic Metal Creations,2350,47.25,90.87,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
34,37.38,2019-01-16,2019-01-24,2019-01-18,Shipped,,1982 Lamborghini Diablo,Classic Cars,1:24,Second Gear Diecast,7723,16.24,37.76,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
27,77.91,2019-01-16,2019-01-24,2019-01-18,Shipped,,1969 Chevrolet Camaro Z28,Classic Cars,1:24,Exoto Designs,4695,50.51,85.61,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
46,100.66,2019-01-16,2019-01-24,2019-01-18,Shipped,,2002 Chevy Corvette,Classic Cars,1:24,Gearbox Collectibles,9446,62.11,107.08,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
49,117.96,2019-01-16,2019-01-24,2019-01-18,Shipped,,1956 Porsche 356A Coupe,Classic Cars,1:18,Classic Metal Creations,6600,98.3,140.43,Euro+ Shopping Channel,+34 915 55 94 44,Madrid,Spain,227600,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Diego  Freyre,43 Rue Jouffroy Dabbans  75017,"C/ Moralzarzal, 86  28034"
38,84.67,2019-01-22,2019-01-28,2019-01-27,Shipped,Difficult to negotiate with customer. We need more marketing materials,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,6553,43.26,92.03,"Double Decker Gift Stores, Ltd",,London,UK,43300,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Thomas  Smith,25 Old Broad Street Level 7 EC2N 1HN,120 Hanover Sq.  WA1 1DP
25,58.44,2019-01-22,2019-01-28,2019-01-27,Shipped,Difficult to negotiate with customer. We need more marketing materials,1957 Ford Thunderbird,Classic Cars,1:18,Studio M Art Models,3209,34.21,71.27,"Double Decker Gift Stores, Ltd",,London,UK,43300,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Thomas  Smith,25 Old Broad Street Level 7 EC2N 1HN,120 Hanover Sq.  WA1 1DP
27,97.48,2019-01-22,2019-01-28,2019-01-27,Shipped,Difficult to negotiate with customer. We need more marketing materials,1952 Citroen-15CV,Classic Cars,1:24,Exoto Designs,1452,72.82,117.44,"Double Decker Gift Stores, Ltd",,London,UK,43300,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Thomas  Smith,25 Old Broad Street Level 7 EC2N 1HN,120 Hanover Sq.  WA1 1DP
30,166.6,2019-01-26,2019-02-04,2019-01-29,Shipped,,1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,2724,86.7,170.0,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
21,53.28,2019-01-26,2019-02-04,2019-01-29,Shipped,,1911 Ford Town Car,Vintage Cars,1:18,Motor City Art Classics,540,33.3,60.54,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
27,125.86,2019-01-26,2019-02-04,2019-01-29,Shipped,,1932 Model A Ford J-Coupe,Vintage Cars,1:18,Autoart Studio Design,9354,58.48,127.13,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
50,167.06,2019-01-26,2019-02-04,2019-01-29,Shipped,,1928 Mercedes-Benz SSK,Vintage Cars,1:18,Gearbox Collectibles,548,72.56,168.75,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
20,32.19,2019-01-26,2019-02-04,2019-01-29,Shipped,,1939 Chevrolet Deluxe Coupe,Vintage Cars,1:24,Motor City Art Classics,7332,22.57,33.19,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
49,39.87,2019-01-26,2019-02-04,2019-01-29,Shipped,,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,1:24,Classic Metal Creations,2847,20.61,44.8,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
44,38.57,2019-01-26,2019-02-04,2019-01-29,Shipped,,1936 Mercedes Benz 500k Roadster,Vintage Cars,1:24,Red Start Diecast,2081,21.75,41.03,"Corrida Auto Replicas, Ltd",+34 915 55 22 82,Madrid,Spain,104600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Martín  Sommer,43 Rue Jouffroy Dabbans  75017,"C/ Araquil, 67  28023"
35,205.73,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1952 Alpine Renault 1300,Classic Cars,1:10,Classic Metal Creations,7305,98.58,214.3,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
46,100.34,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1940 Ford Pickup Truck,Trucks and Buses,1:18,Studio M Art Models,2613,58.33,116.67,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
27,92.47,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1937 Lincoln Berline,Vintage Cars,1:18,Motor City Art Classics,8693,60.62,102.74,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
33,53.91,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,1:18,Studio M Art Models,8635,24.26,53.91,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
49,97.26,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1913 Ford Model T Speedster,Vintage Cars,1:18,Carousel DieCast Legends,4189,60.78,101.31,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
31,56.21,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1934 Ford V8 Coupe,Vintage Cars,1:18,Min Lin Diecast,5649,34.35,62.46,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
49,89.01,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,18th Century Vintage Horse Carriage,Vintage Cars,1:18,Red Start Diecast,5992,60.74,104.72,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
41,84.33,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1917 Maxwell Touring Car,Vintage Cars,1:18,Exoto Designs,7913,57.54,99.21,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
46,42.76,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1939 Cadillac Limousine,Vintage Cars,1:18,Studio M Art Models,6645,23.14,50.31,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
39,94.47,2019-01-29,2019-02-08,2019-02-01,Shipped,Customer requested that FedEx Ground is used for this shipping,1936 Chrysler Airflow,Vintage Cars,1:24,Second Gear Diecast,4710,57.46,97.39,West Coast Collectables Co.,+1 310-555-3722,Burbank,USA,55400,lthompson@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Thompson,Steve Thompson,100 Market Street Suite 300 94080,3675 Furth Circle  94019
43,133.94,2019-02-02,2019-02-10,2019-02-04,Shipped,,1958 Setra Bus,Trucks and Buses,1:12,Welly Diecast Productions,1579,77.9,136.67,Auto Associés & Cie.,,Versailles,France,77900,ghernande@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Gerard Hernandez,Daniel  Tonini,43 Rue Jouffroy Dabbans  75017,"67, avenue de lEurope  78000"
48,132.97,2019-02-04,2019-02-14,2019-02-06,Shipped,,1962 LanciaA Delta 16V,Classic Cars,1:10,Second Gear Diecast,6791,103.42,147.74,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
35,58.34,2019-02-04,2019-02-14,2019-02-06,Shipped,,1926 Ford Fire Engine,Trucks and Buses,1:18,Carousel DieCast Legends,2019,24.92,60.77,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
38,118.66,2019-02-04,2019-02-14,2019-02-06,Shipped,,1940s Ford truck,Trucks and Buses,1:18,Motor City Art Classics,3128,84.76,121.08,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
28,103.51,2019-02-04,2019-02-14,2019-02-06,Shipped,,1962 Volkswagen Microbus,Trucks and Buses,1:24,Autoart Studio Design,2327,61.34,127.79,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
21,78.97,2019-02-04,2019-02-14,2019-02-06,Shipped,,1980’s GM Manhattan Express,Trucks and Buses,1:32,Motor City Art Classics,5099,53.93,96.31,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
39,56.24,2019-02-04,2019-02-14,2019-02-06,Shipped,,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,1:32,Red Start Diecast,814,33.61,64.64,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
31,90.02,2019-02-04,2019-02-14,2019-02-06,Shipped,,1982 Camaro Z28,Classic Cars,1:18,Carousel DieCast Legends,6934,46.53,101.15,Handji Gifts& Co,,Singapore,Singapore,97900,pmarsh@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Peter Marsh,Wendy Victorino,5-11 Wentworth Avenue Floor #2 NSW 2010,106 Linden Road Sandown 2nd Floor 69045
22,110.46,2019-02-09,2019-02-16,2019-02-11,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",1964 Mercedes Tour Bus,Trucks and Buses,1:18,Unimax Art Galleries,8258,74.86,122.73,Frau da Collezione,+39 02 251 5555,Milan,Italy,34800,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Franco Ricotti,43 Rue Jouffroy Dabbans  75017,20093 Cologno Monzese Alessandro Volta 16
34,152.41,2019-02-09,2019-02-16,2019-02-11,Shipped,"Customer requested that ad materials (such as posters, pamphlets) be included in the shippment",1992 Ferrari 360 Spider red,Classic Cars,1:18,Unimax Art Galleries,8347,77.9,169.34,Frau da Collezione,+39 02 251 5555,Milan,Italy,34800,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Franco Ricotti,43 Rue Jouffroy Dabbans  75017,20093 Cologno Monzese Alessandro Volta 16
48,94.8,2019-02-10,2019-02-17,2019-02-12,Shipped,,1957 Chevy Pickup,Trucks and Buses,1:12,Exoto Designs,6125,55.7,118.5,Signal Collectibles Ltd.,+1 415-555-4312,Brisbane,USA,60300,ljennings@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Jennings,Sue Taylor,100 Market Street Suite 300 94080,2793 Furth Circle  94217
43,132.62,2019-02-10,2019-02-17,2019-02-12,Shipped,,1998 Chrysler Plymouth Prowler,Classic Cars,1:18,Gearbox Collectibles,4724,101.51,163.73,Signal Collectibles Ltd.,+1 415-555-4312,Brisbane,USA,60300,ljennings@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Jennings,Sue Taylor,100 Market Street Suite 300 94080,2793 Furth Circle  94217
21,31.12,2019-02-10,2019-02-17,2019-02-12,Shipped,,1958 Chevy Corvette Limited Edition,Classic Cars,1:24,Carousel DieCast Legends,2542,15.91,35.36,Signal Collectibles Ltd.,+1 415-555-4312,Brisbane,USA,60300,ljennings@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Jennings,Sue Taylor,100 Market Street Suite 300 94080,2793 Furth Circle  94217
35,47.62,2019-02-10,2019-02-17,2019-02-12,Shipped,,1954 Greyhound Scenicruiser,Trucks and Buses,1:32,Classic Metal Creations,2874,25.98,54.11,Signal Collectibles Ltd.,+1 415-555-4312,Brisbane,USA,60300,ljennings@classicmodelcars.com,Sales Rep,San Francisco,+1 650-219-4782,USA,,Leslie Jennings,Sue Taylor,100 Market Street Suite 300 94080,2793 Furth Circle  94217
32,189.1,2019-02-12,2019-02-19,2019-02-16,Shipped,,2001 Ferrari Enzo,Classic Cars,1:12,Second Gear Diecast,3619,95.59,207.8,"Clover Collections, Co.",+353 1 862 1555,Dublin,Ireland,69400,bjones@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Barry Jones,Dean Cassidy,25 Old Broad Street Level 7 EC2N 1HN,25 Maiden Lane Floor No. 4 2
30,151.08,2019-02-12,2019-02-19,2019-02-16,Shipped,,1969 Corvair Monza,Classic Cars,1:18,Welly Diecast Productions,6906,89.14,151.08,"Clover Collections, Co.",+353 1 862 1555,Dublin,Ireland,69400,bjones@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Barry Jones,Dean Cassidy,25 Old Broad Street Level 7 EC2N 1HN,25 Maiden Lane Floor No. 4 2
27,166.1,2019-02-12,2019-02-19,2019-02-16,Shipped,,1969 Ford Falcon,Classic Cars,1:12,Second Gear Diecast,1049,83.05,173.02,"Clover Collections, Co.",+353 1 862 1555,Dublin,Ireland,69400,bjones@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Barry Jones,Dean Cassidy,25 Old Broad Street Level 7 EC2N 1HN,25 Maiden Lane Floor No. 4 2
50,126.39,2019-02-12,2019-02-19,2019-02-16,Shipped,,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,5545,91.92,143.62,"Clover Collections, Co.",+353 1 862 1555,Dublin,Ireland,69400,bjones@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Barry Jones,Dean Cassidy,25 Old Broad Street Level 7 EC2N 1HN,25 Maiden Lane Floor No. 4 2
